dwNestID;dwHiveID;dwTacticsID;nRegionDBID;fLocalPosX;fLocalPosY;fLocalPosZ;wInitialDir;nRadius;nGenerateRadius;nChampionGenPercentage;dwDelayTimeMin;dwDelayTimeMax;dwMaxTotalCount;btFlag;btRespawn;btType
28441;572;39070;22089;728,17;16,12;436,26;0;400;350;10;8;12;3;0;1;0
28442;572;39070;22089;915,63;-3,98;74,67;0;400;350;10;8;12;3;0;1;0
28443;572;39070;21833;1224,34;0,81;1382,76;0;400;350;10;6;8;5;0;1;0
28444;572;39070;21833;1351,87;-4,17;886,56;0;300;270;10;6;8;5;0;1;0
28445;572;39070;22089;1313,21;4,41;163,38;0;400;350;10;8;12;3;0;1;0
28446;572;39070;21833;1587,7;-5,05;1665,32;0;400;350;10;6;8;5;0;1;0
28447;572;39070;21833;1631,09;25,95;1253,39;0;400;350;10;6;8;5;0;1;0
28448;572;39070;21833;1687,56;31,56;955,71;0;400;350;10;6;8;5;0;1;0
28449;572;39070;21833;1260,71;-17,23;1735,76;0;400;350;10;6;8;5;0;1;0
28450;572;39070;22090;24,31;3,49;3,87;0;400;350;10;6;8;5;0;1;0
28451;572;39070;21834;189,26;14,31;1522,79;0;400;350;10;6;8;5;0;1;0
28452;572;39070;21834;153,16;44,92;1105,47;0;400;350;10;6;8;5;0;1;0
28453;572;39070;21834;103,48;46,82;676,93;0;400;350;10;6;8;5;0;1;0
28456;572;39070;21576;871,11;98,65;1060,61;0;400;350;10;6;12;6;0;1;0
28457;572;39070;21576;1312,69;67,26;1025,19;0;400;350;10;6;12;6;0;1;0
28458;572;39070;21577;64,21;-3,11;1005,12;0;400;350;10;6;12;6;0;1;0
28459;572;39070;21576;1841,74;-26,34;1315,69;0;400;350;10;6;12;6;0;1;0
28460;572;39070;21576;1536,59;50,91;654,65;0;400;350;10;6;12;6;0;1;0
28461;572;39070;21577;393,09;16,68;672,51;0;400;350;10;6;12;6;0;1;0
28462;572;39070;21576;1642,74;33,05;981,23;0;400;350;10;6;12;6;0;1;0
28463;572;39070;21576;1130,9;45,88;1650,29;0;400;350;10;6;12;6;0;1;0
28464;572;39070;21832;1146,13;22,21;138,73;0;400;350;10;8;12;3;0;1;0
28465;572;39070;21576;924,65;93,19;613,2;0;400;350;10;6;12;6;0;1;0
28466;572;39070;21576;916,9;138,58;234,19;0;400;350;10;6;12;6;0;1;0
28467;572;39070;21576;1199,57;76,48;563,21;0;400;350;10;6;12;6;0;1;0
28468;572;39070;21577;630,15;43,72;629,1;0;400;350;10;6;12;6;0;1;0
28469;572;39070;21577;692,79;-0,23;1043,6;0;400;350;10;6;12;6;0;1;0
28470;572;39070;21577;1083,42;38,98;634,72;0;400;350;10;6;12;6;0;1;0
28471;572;39070;21577;1520,63;-2,44;520,61;0;400;350;10;6;12;6;0;1;0
28472;572;39070;21577;1877,81;-9,55;648,69;0;400;350;10;6;12;6;0;1;0
28473;572;39070;21577;1727,73;-47,85;944,76;0;400;350;10;6;12;6;0;1;0
28474;572;39070;21577;1382,31;-17,43;946,67;0;400;350;10;6;12;6;0;1;0
28475;572;39070;21577;1014,72;-18,7;1396,22;0;400;350;10;6;12;6;0;1;0
28476;572;39070;21577;1267,01;-76,19;1682,48;0;300;270;10;8;12;3;0;1;0
28477;572;39070;21577;1626,79;-71,07;1372,98;0;400;350;10;6;12;6;0;1;0
28478;572;39070;21577;1849,55;-74,99;1709,58;0;400;350;10;8;12;3;0;1;0
28479;572;39070;21578;51,04;-76,78;1298,38;0;400;350;10;8;12;3;0;1;0
28480;572;39070;21833;941,03;-19,2;1489,96;0;400;350;10;6;8;5;0;1;0
28481;572;39070;22089;1046,54;20,37;435,15;0;400;350;10;8;12;3;0;1;0
28482;572;39070;22089;245,97;40,58;797,46;0;400;350;10;8;12;3;0;1;0
28483;572;39070;22088;1362,37;22,27;767,12;0;400;350;10;8;12;3;0;1;0
28484;572;39070;22088;1762,91;37,36;854,46;0;400;350;10;8;12;3;0;1;0
28485;572;39070;21834;524,73;2,53;198,51;0;400;350;10;8;12;3;0;1;0
28486;572;39070;21834;651,93;55,18;704,81;0;400;350;10;8;12;3;0;1;0
28487;572;39070;21834;799,51;35,14;1170,43;0;400;350;10;8;12;3;0;1;0
28488;572;39070;21834;791,58;21;1568,91;0;400;350;10;8;12;3;0;1;0
28489;572;39070;21578;543,74;-61,8;1521,59;0;400;350;10;8;12;3;0;1;0
28490;572;39070;21834;205,97;-23,84;218,86;0;400;350;10;8;12;3;0;1;0
28491;572;39070;21578;600,98;-75,15;1009,69;0;400;350;10;8;12;3;0;1;0
28492;572;39070;21578;467,81;-55,91;610,71;0;400;350;10;8;12;3;0;1;0
28493;572;39070;21578;889,97;-65,69;1711,61;0;400;350;10;8;12;3;0;1;0
28494;572;39070;21834;998,93;-70,84;293,05;0;400;350;10;8;12;3;0;1;0
28495;572;39070;21834;1187,79;-71,35;716,3;0;400;350;10;8;12;3;0;1;0
28496;572;39070;21834;1126,41;-42,56;1270,49;0;400;350;10;8;12;3;0;1;0
28497;572;39070;21834;917,03;18,97;666,47;0;400;350;10;8;12;3;0;1;0
28498;572;39070;21578;918,07;-55,11;1339,28;0;400;350;10;8;12;3;0;1;0
28499;572;39070;21578;865,88;-42,11;681,05;0;400;350;10;8;12;3;0;1;0
28500;567;38960;21321;891,15;54,73;576,15;0;350;300;10;8;12;3;0;1;0
28501;567;38960;21321;1259,72;72,61;799,75;0;250;200;10;8;12;3;0;1;0
28503;567;38960;21830;969,42;-60,85;431,94;0;250;200;10;8;12;3;0;1;0
28504;567;38960;21830;1365,2;-56,51;836,99;0;250;200;10;8;12;3;0;1;0
28505;567;38960;21830;1628,19;-23,2;1270,92;0;250;200;10;8;12;3;0;1;0
28506;567;38960;21830;1777,89;9,62;1626,65;0;250;200;10;8;12;3;0;1;0
28507;567;38960;22087;379,02;8,94;174,22;0;250;200;10;8;12;3;0;1;0
28509;567;38960;21830;1041,15;-58,44;784,56;0;250;200;10;8;12;3;0;1;0
28510;574;38350;19514;1536,41;98,64;219,43;0;350;300;10;6;8;4;0;1;0
28511;574;38350;19258;1628,77;26,89;1730,73;0;350;300;10;6;8;4;0;1;0
28512;574;38350;19258;1616,29;-12,45;1360,95;0;350;300;10;6;8;4;0;1;0
28513;574;38350;19258;1608,39;33,99;987,93;0;350;300;10;6;8;4;0;1;0
28514;574;38350;19258;1626,18;93,55;637,71;0;350;300;10;6;8;4;0;1;0
28515;574;38350;19002;1464,4;116,48;432,92;0;350;300;10;6;10;3;0;1;0
28516;574;38350;19002;1483,8;79,08;79,36;0;350;300;10;6;10;3;0;1;0
28517;574;38350;18746;1504,56;11,41;1522,89;0;350;300;10;6;10;3;0;1;0
28518;574;38350;18746;1548,76;40,92;1119,67;0;350;300;10;6;10;3;0;1;0
28519;574;38350;18746;1566,69;72,6;753,47;0;350;300;10;6;10;3;0;1;0
28520;574;38350;19002;1142,29;84,68;151,84;0;350;300;10;6;10;3;0;1;0
28521;574;38350;18746;1117,86;56,09;1735,69;0;350;300;10;6;10;3;0;1;0
28522;574;38350;18746;1127,28;24,74;1459,29;0;350;300;10;6;10;3;0;1;0
28523;574;38350;18746;1158,66;53,32;1028,99;0;350;300;10;6;10;3;0;1;0
28524;574;38350;18746;1144,96;104,51;678,94;0;350;300;10;6;10;3;0;1;0
28525;574;38350;18746;716,81;80,02;1867,75;0;350;300;10;6;10;3;0;1;0
28526;574;38350;18746;707,03;59,91;1536,68;0;350;300;10;6;10;3;0;1;0
28527;574;38350;18746;685,62;76,46;1149,57;0;350;300;10;6;10;3;0;1;0
28528;574;38350;18746;739,22;118,48;749,28;0;350;300;10;6;10;3;0;1;0
28529;574;38350;18746;748,02;157,53;518,35;0;350;300;10;6;10;3;0;1;0
28530;574;38350;18746;274,49;115,22;1862,41;0;350;300;10;8;12;3;0;1;0
28531;574;38350;18746;240,25;70,24;1420,97;0;350;300;10;6;10;3;0;1;0
28532;574;38350;18746;271,41;118,83;930,32;0;350;300;10;6;10;3;0;1;0
28533;574;38350;18746;323,72;148,42;543,34;0;350;300;10;6;10;3;0;1;0
28534;574;38350;18746;325;168,77;412,08;0;350;300;10;6;10;3;0;1;0
28535;574;38350;18746;4,57;180,34;360,03;0;350;300;10;6;10;3;0;1;0
28536;574;38350;18745;1344,3;217,34;395,86;0;350;300;10;6;10;3;0;1;0
28537;574;38350;18745;1615,8;193,08;343,7;0;350;300;10;6;10;3;0;1;0
28538;574;38350;18745;1041,95;288,64;331,41;0;350;300;10;6;10;3;0;1;0
28539;574;38350;18745;1834,28;163,3;707,97;0;350;300;10;6;10;3;0;1;0
28540;574;38350;18745;1807,11;122,4;1111,85;0;350;300;10;6;10;3;0;1;0
28541;574;38350;18745;1796,41;89,87;1482,82;0;350;300;10;6;10;3;0;1;0
28542;574;38350;18745;1777,86;134,82;1895,77;0;350;300;10;8;12;3;0;1;0
28543;574;38350;18745;1422,43;192,31;785,61;0;350;300;10;6;10;3;0;1;0
28544;574;38350;18745;1362,56;172,62;1164,08;0;350;300;10;6;10;3;0;1;0
28545;574;38350;18745;1309,34;141,06;1600,87;0;350;300;10;8;12;3;0;1;0
28546;574;38350;19001;1322,97;126,84;83,57;0;350;300;10;8;12;3;0;1;0
28547;574;38350;18745;1015,5;212,37;708,95;0;350;300;10;6;10;3;0;1;0
28548;574;38350;18745;898,7;199,01;1170,98;0;350;300;10;6;10;3;0;1;0
28549;574;38350;18745;922,7;187,25;1584,35;0;350;300;10;8;12;3;0;1;0
28550;574;38350;19001;925,6;187,32;99,85;0;350;300;10;8;12;3;0;1;0
28551;574;38350;19001;1685,8;162,86;466,1;0;350;300;10;8;12;3;0;1;0
28552;574;38350;19001;1211,78;147,46;494,34;0;350;300;10;8;12;3;0;1;0
28553;574;38350;19001;795,31;204,17;542,75;0;350;300;10;8;12;3;0;1;0
28554;574;38350;19001;1508,1;226,36;887,68;0;350;300;10;8;12;3;0;1;0
28555;574;38350;19001;1211,29;186,46;880,63;0;350;300;10;8;12;3;0;1;0
28556;574;38350;19001;583,96;248,21;901,04;0;350;300;10;8;12;3;0;1;0
28557;574;38350;19001;225,5;337,76;790,38;0;350;300;10;8;12;3;0;1;0
28558;574;38350;19001;420,78;280,46;413,19;0;350;300;10;8;12;3;0;1;0
28559;574;38350;18745;518,32;238,05;1789,59;0;350;300;10;8;12;3;0;1;0
28560;574;38350;18745;599,95;221,2;1420,77;0;350;300;10;6;10;3;0;1;0
28561;574;38350;18745;1121,85;188,57;1009,63;0;350;300;10;6;10;3;0;1;0
28564;574;38350;19257;700,08;242,28;841,59;0;350;300;10;8;12;3;0;1;0
28565;574;38350;19257;643,73;234,98;1256,87;0;350;300;10;8;12;3;0;1;0
28566;574;38350;19257;524,12;274,16;1640,46;0;350;300;10;8;12;3;0;1;0
28567;574;38350;19513;593,2;266,72;20,86;0;350;300;10;8;12;3;0;1;0
28568;574;38350;19513;680,79;279,09;454,97;0;350;300;10;6;10;4;0;1;0
28569;574;38350;19513;752,79;312,47;771,54;0;350;300;10;6;10;4;0;1;0
28570;574;38350;19513;964,73;300,2;1158,59;0;350;300;10;6;10;4;0;1;0
28571;574;38350;19513;1165,08;310,44;1416,91;0;350;300;10;6;10;4;0;1;0
28572;574;38350;19513;1532,96;246,35;1267,79;0;350;300;10;6;10;4;0;1;0
28573;574;38350;19513;1528,1;254,89;865,41;0;350;300;10;6;10;4;0;1;0
28574;574;38350;19513;1183,04;246,79;852,59;0;350;300;10;6;10;4;0;1;0
28575;574;38350;19513;1141,02;250,41;487,09;0;350;300;10;6;10;4;0;1;0
28576;574;38350;19513;1456,19;238,29;384,13;0;350;300;10;6;10;4;0;1;0
28577;574;38350;19513;1058,56;221,84;112,49;0;350;300;10;8;12;3;0;1;0
28578;574;38350;19257;1434,56;203,06;1818,18;0;350;300;10;8;12;3;0;1;0
28579;574;38350;19257;969,57;220,82;1631,47;0;350;300;10;8;12;3;0;1;0
28580;574;38350;19257;1316,05;190,79;1499,86;0;350;300;10;8;12;3;0;1;0
28581;574;38350;19257;1014,19;212,08;1196,84;0;350;300;10;8;12;3;0;1;0
28582;574;38350;19257;1445,18;175,17;1059,83;0;350;300;10;8;12;3;0;1;0
28583;574;38350;19257;1146,7;199,37;800,87;0;350;300;10;8;12;3;0;1;0
28584;574;38350;19257;1636,72;144,5;657,23;0;350;300;10;8;12;3;0;1;0
28585;574;38350;19257;1887,43;119,17;1018,77;0;350;300;10;8;12;3;0;1;0
28586;574;38350;19257;1862,44;135,91;1411,93;0;350;300;10;8;12;3;0;1;0
28587;574;38350;19257;1882,37;134,65;1743,13;0;350;300;10;8;12;3;0;1;0
28588;574;38350;19514;168,04;173,25;174,37;0;350;300;10;6;8;4;0;1;0
28589;574;38350;19258;514,51;87,87;1638,9;0;350;300;10;6;8;4;0;1;0
28590;574;38350;19258;354,88;74,75;1210,02;0;350;300;10;6;8;4;0;1;0
28591;574;38350;19258;345,18;139,64;804,41;0;350;300;10;6;8;4;0;1;0
28592;574;38350;19258;312,87;155,32;448,83;0;350;300;10;6;8;4;0;1;0
28593;574;38350;19258;791,43;129,44;514,08;0;350;300;10;6;8;4;0;1;0
28594;574;38350;19258;1291,36;109,4;494,49;0;350;300;10;6;8;4;0;1;0
28595;574;38350;19258;1141,95;40,96;1038,48;0;350;300;10;6;8;4;0;1;0
28596;574;38350;19258;678,39;93,43;882,75;0;350;300;10;6;8;4;0;1;0
28597;574;38350;19258;760,29;34,48;1244,06;0;350;300;10;6;8;4;0;1;0
28598;574;38350;19258;1177,37;21,71;1507,76;0;350;300;10;6;8;4;0;1;0
28599;574;38350;19258;1156,15;72,52;1905,25;0;350;300;10;6;8;4;0;1;0
28600;574;38350;19514;1043,6;108,33;219,67;0;350;300;10;6;8;4;0;1;0
28601;574;38350;19514;641,1;118,65;74,79;0;350;300;10;6;8;4;0;1;0
28602;574;38350;19258;208,17;118,9;1668,81;0;350;300;10;6;8;4;0;1;0
28603;574;38350;18745;1539,8;107,17;1742,59;0;350;300;10;8;12;3;0;1;0
28604;574;38350;18745;1602,25;172,11;936,12;0;350;300;10;6;10;3;0;1;0
28605;574;38350;18746;1008,69;140,82;530,21;0;350;300;10;6;10;3;0;1;0
28606;574;38350;19513;1278,54;247,56;1098,14;0;350;300;10;6;10;4;0;1;0
28607;574;38350;19513;932,82;294,88;593,77;0;350;300;10;6;10;4;0;1;0
28608;574;38350;19513;1375,43;251,26;653,23;0;350;300;10;6;10;4;0;1;0
28609;575;38760;19003;339,99;87,54;261,34;0;350;300;10;8;10;4;0;1;0
28610;575;38760;18747;357,95;25,73;1822,3;0;350;300;10;8;10;4;0;1;0
28611;575;38760;18747;408,9;-18,24;1490,35;0;350;300;10;8;10;4;0;1;0
28612;575;38760;18747;514,41;31,43;1073,54;0;350;300;10;8;10;4;0;1;0
28613;575;38760;18747;745,06;51,53;777,63;0;350;300;10;8;12;3;0;1;0
28614;575;38760;18747;1077,8;33,03;688,17;0;350;300;10;8;12;3;0;1;0
28615;575;38760;18747;968,36;22,59;1079,3;0;350;300;10;8;10;4;0;1;0
28616;575;38760;18747;881,31;-22,36;1439,26;0;350;300;10;8;10;4;0;1;0
28617;575;38760;18747;753,75;29,76;1857,22;0;350;300;10;8;10;4;0;1;0
28618;575;38760;19003;746,69;83,13;285,53;0;350;300;10;8;10;4;0;1;0
28619;575;38760;19003;608,76;128,86;655,61;0;350;300;10;8;10;4;0;1;0
28620;575;38760;19003;1056,45;114,65;479,64;0;350;300;10;8;10;4;0;1;0
28621;575;38760;19003;1469,2;107,71;676,48;0;350;300;10;8;10;4;0;1;0
28622;575;38760;19003;1345,72;73,88;248,45;0;350;300;10;8;10;4;0;1;0
28623;575;38760;18747;1180,9;9,16;1766,42;0;350;300;10;8;10;4;0;1;0
28624;575;38760;18747;1265,81;-32,34;1396,7;0;350;300;10;8;10;4;0;1;0
28625;575;38760;18747;1374,48;10,27;1053,75;0;350;300;10;8;10;4;0;1;0
28626;575;38760;18747;1426,4;36,76;694,75;0;350;300;10;8;12;3;0;1;0
28627;575;38760;19003;1914,52;97,68;460,44;0;350;300;10;8;10;4;0;1;0
28628;575;38760;19003;1706,28;67,6;238,07;0;350;300;10;8;10;4;0;1;0
28629;575;38760;18747;1650,16;12,13;1871,41;0;350;300;10;8;10;4;0;1;0
28630;575;38760;18747;1656,06;-38,29;1539,84;0;350;300;10;8;10;4;0;1;0
28631;575;38760;18747;1753,48;-22,08;1151,37;0;350;300;10;8;10;4;0;1;0
28632;575;38760;18747;1828,23;13,94;818,6;0;350;300;10;8;12;3;0;1;0
28633;575;38760;19004;115,28;50,05;116,85;0;350;300;10;8;10;4;0;1;0
28634;575;38760;18748;147,01;-31,17;1685,32;0;350;300;10;8;10;4;0;1;0
28635;575;38760;18748;212,21;-50,37;1275,72;0;350;300;10;8;10;4;0;1;0
28636;575;38760;18748;246,01;-2,47;933,41;0;350;300;10;8;12;3;0;1;0
28637;575;38760;18748;225,9;49,33;498,25;0;350;300;10;8;12;3;0;1;0
28638;575;38760;19004;452,31;91,76;436,74;0;350;300;10;8;10;4;0;1;0
28639;575;38760;19004;530,6;48,08;40,43;0;350;300;10;8;10;4;0;1;0
28641;575;38760;18748;563,98;-51,73;1546,44;0;350;300;10;8;10;4;0;1;0
28642;575;38760;18748;593,12;-44,01;1138,49;0;350;300;10;8;10;4;0;1;0
28643;575;38760;18748;620,92;12,94;782,7;0;350;300;10;8;12;3;0;1;0
28644;575;38760;18748;684,01;28,47;392,08;0;350;300;10;8;12;3;0;1;0
28645;575;38750;19004;830,71;37,8;311,36;0;350;300;10;8;10;4;0;1;0
28646;575;38750;18748;857,69;-17,89;1856,59;0;350;300;10;8;10;4;0;1;0
28647;575;38750;18748;914,22;-73,55;1506,48;0;350;300;10;8;12;3;0;1;0
28648;575;38750;18748;969,75;-61,02;1168,64;0;350;300;10;8;12;3;0;1;0
28649;575;38750;18748;1041,95;-17,25;745,79;0;350;300;10;8;12;3;0;1;0
28650;575;38750;18748;1083,26;5,53;436,32;0;350;300;10;8;12;3;0;1;0
28651;575;38750;19004;1253,07;15,7;323,54;0;350;300;10;8;12;3;0;1;0
28652;575;38750;18748;1242,92;-52,24;1868,61;0;350;300;10;8;12;3;0;1;0
28653;575;38750;18748;1313,31;-111;1467,06;0;350;300;10;8;12;3;0;1;0
28654;575;38750;18748;1384,9;-80,7;1177,92;0;350;300;10;8;12;3;0;1;0
28655;575;38750;18748;1405,67;-42,32;778,41;0;350;300;10;8;12;3;0;1;0
28656;575;38750;18748;1495,89;14,1;377,22;0;350;300;10;8;12;3;0;1;0
28657;575;38750;19004;1731,85;-0,76;442,9;0;350;300;10;6;10;4;0;1;0
28658;575;38750;19004;1718,5;-49,81;59,1;0;350;300;10;6;10;4;0;1;0
28659;575;38750;18748;1704,58;-132,01;1510,55;0;350;300;10;6;10;4;0;1;0
28660;575;38750;18749;1613,41;-143,55;1779,85;0;350;300;10;6;10;4;0;1;0
28661;575;38750;18749;1585,16;-218,07;1382,67;0;350;300;10;6;10;4;0;1;0
28662;575;38750;18749;1647,34;-237,63;1003,13;0;350;300;10;8;12;3;0;1;0
28663;575;38750;18749;1682,55;-164,14;608,29;0;350;300;10;8;12;3;0;1;0
28664;575;38750;18749;1180,39;-123,15;495,65;0;350;300;10;8;12;3;0;1;0
28665;575;38750;18749;40,35;-24,88;429,44;0;350;300;10;8;12;3;0;1;0
28666;575;38750;18749;551,77;-32,38;425,4;0;350;300;10;8;12;3;0;1;0
28667;575;38750;18749;215,2;-85,37;835,81;0;350;300;10;8;12;3;0;1;0
28668;575;38750;18749;599,62;-110,33;829,41;0;350;300;10;8;12;3;0;1;0
28669;575;38750;18749;1049,72;-163,94;863,9;0;350;300;10;8;12;3;0;1;0
28670;575;38750;18749;1277,16;-226,18;1241,84;0;350;300;10;6;10;4;0;1;0
28671;575;38750;18749;703,03;-188,77;1266,31;0;350;300;10;6;10;4;0;1;0
28672;575;38750;18749;267,14;-151,69;1230,51;0;350;300;10;6;10;4;0;1;0
28673;575;38750;18749;481,46;-140,27;1789,29;0;350;300;10;6;10;4;0;1;0
28674;575;38750;18749;1027,02;-157,48;1675,27;0;350;300;10;6;10;4;0;1;0
28675;575;38750;19005;1087,43;-129,4;101,35;0;350;300;10;6;10;4;0;1;0
28676;575;38750;19005;1353,66;-58,29;496,49;0;350;300;10;6;10;4;0;1;0
28677;575;38750;19005;691,17;-69,47;519,12;0;350;300;10;6;10;4;0;1;0
28678;575;38750;19005;718,35;-100,58;109,73;0;350;300;10;6;10;4;0;1;0
28679;575;38750;19005;93,82;-51,01;180,18;0;350;300;10;6;10;4;0;1;0
28680;575;38750;19005;280,31;-3,14;814,2;0;350;300;10;6;10;4;0;1;0
28681;575;38750;18749;181,19;-120,05;1704,49;0;350;300;10;6;10;4;0;1;0
28682;575;38750;19005;398,43;-77,34;256,29;0;350;300;10;6;10;4;0;1;0
28683;575;38750;19005;506,28;-27,55;724,78;0;350;300;10;6;10;4;0;1;0
28684;575;38750;19261;648,12;-4,01;978;0;350;300;10;8;12;3;0;1;0
28685;575;38750;19261;391,9;-48,94;1468,99;0;350;300;10;8;12;3;0;1;0
28686;575;38750;19261;269,66;-37,34;1117,08;0;350;300;10;8;12;3;0;1;0
28687;575;38750;19261;949,33;-51,93;1441,33;0;350;300;10;8;12;3;0;1;0
28688;575;38750;19517;745,53;-72,36;82,45;0;350;300;10;8;12;3;0;1;0
28689;575;38750;19517;275,87;-80,4;48,09;0;350;300;10;8;12;3;0;1;0
28690;575;38750;19517;573,64;-30,21;531,17;0;350;300;10;8;12;3;0;1;0
28691;575;38750;19517;886,77;-46,72;396,01;0;350;300;10;8;12;3;0;1;0
28692;575;38750;19517;252,59;-8,28;834,5;0;350;300;10;8;12;3;0;1;0
28693;575;38750;19517;43,75;-50,93;317,35;0;350;300;10;8;12;3;0;1;0
28694;575;38750;19516;1567,5;-14,17;722,84;0;350;300;10;8;12;3;0;1;0
28695;575;38750;19516;1508,52;-54,87;205,07;0;350;300;10;6;8;4;0;1;0
28696;575;38750;19260;1745,92;-81,31;1658,16;0;350;300;10;6;8;4;0;1;0
28697;575;38750;19261;19,59;-89,21;1880,35;0;350;300;10;8;12;3;0;1;0
28698;575;38750;19261;5,33;-49,09;1382,35;0;350;300;10;8;12;3;0;1;0
28699;575;38750;19260;1493,91;-8,31;1045,6;0;350;300;10;6;8;4;0;1;0
28700;575;38750;19260;1391,95;-50,85;1433,49;0;350;300;10;6;8;4;0;1;0
28701;575;38750;19260;1310,96;-81,64;1819,47;0;350;300;10;6;8;4;0;1;0
28702;575;38750;19516;1146,11;-31,01;308,86;0;350;300;10;6;8;4;0;1;0
28703;575;38750;19516;1134,93;-1,69;534,73;0;350;300;10;6;8;4;0;1;0
28704;575;38750;19260;1000,39;13,66;723,82;0;350;300;10;6;8;4;0;1;0
28705;575;38750;19260;921,57;-19,17;1115,64;0;350;300;10;6;8;4;0;1;0
28706;575;38750;19260;939,99;-77,7;1532,55;0;350;300;10;6;8;4;0;1;0
28707;575;38750;19516;797,03;-59,08;9,19;0;350;300;10;6;8;4;0;1;0
28708;575;38760;19516;763,34;-25,94;413,21;0;350;300;10;6;8;4;0;1;0
28709;575;38760;19516;340,93;5,2;323,76;0;350;300;10;6;8;4;0;1;0
28710;575;38760;19260;421,74;-52,19;1857,38;0;350;300;10;6;8;4;0;1;0
28711;575;38760;19260;515,03;-79,84;1490,96;0;350;300;10;6;8;4;0;1;0
28712;575;38760;19260;555,13;7,52;1022,9;0;350;300;10;6;8;4;0;1;0
28713;575;38760;19260;605,55;31,86;611,13;0;350;300;10;6;8;4;0;1;0
28714;575;38760;19515;1836,96;29,87;484,89;0;350;300;10;6;8;4;0;1;0
28715;575;38760;19515;1871,46;-3,98;138,74;0;350;300;10;6;8;4;0;1;0
28716;575;38760;19260;78,76;-82,5;1589,58;0;350;300;10;6;8;4;0;1;0
28717;575;38760;19260;175,98;-25,31;1166,39;0;350;300;10;6;8;4;0;1;0
28718;575;38760;19260;189,34;14,48;789,47;0;350;300;10;6;8;4;0;1;0
28719;574;38350;19515;1431,1;87,72;636,34;0;350;300;10;6;8;4;0;1;0
28720;575;38760;19515;1457,17;16,49;237,56;0;350;300;10;6;8;4;0;1;0
28721;575;38760;19259;1567,58;-61,7;1620,12;0;350;300;10;6;8;4;0;1;0
28722;575;38760;19259;1676,61;5,81;995,32;0;350;300;10;6;8;4;0;1;0
28723;575;38760;19259;1557,65;-21,57;1229,95;0;350;300;10;6;8;4;0;1;0
28724;575;38760;19515;1117,62;82,32;504,96;0;350;300;10;6;8;4;0;1;0
28725;575;38760;19515;1092,38;24,91;37,11;0;350;300;10;6;8;4;0;1;0
28726;575;38760;19259;1175,67;-47,69;1462,13;0;350;300;10;6;8;4;0;1;0
28727;575;38760;19259;1209,84;-6,07;1090,8;0;350;300;10;6;8;4;0;1;0
28728;575;38760;19259;1391,66;32,76;833,26;0;350;300;10;6;8;4;0;1;0
28729;575;38760;19259;855,8;38,01;767,87;0;350;300;10;6;8;4;0;1;0
28730;575;38760;19259;793,34;-11,94;1132,4;0;350;300;10;6;8;4;0;1;0
28731;575;38760;19259;816,62;-55,44;1545,12;0;350;300;10;6;8;4;0;1;0
28732;575;38760;19515;739,02;25,74;33,07;0;350;300;10;6;8;4;0;1;0
28733;575;38760;19515;778,1;75,9;402,99;0;350;300;10;6;8;4;0;1;0
28734;575;38760;19515;400,25;61,83;196,53;0;350;300;10;6;8;4;0;1;0
28735;575;38760;19259;372,48;-31,09;1579,26;0;350;300;10;6;8;4;0;1;0
28736;575;38760;19259;425,49;-7,77;1190,08;0;350;300;10;6;8;4;0;1;0
28737;575;38760;19259;420,4;53,43;758,29;0;350;300;10;6;8;4;0;1;0
28738;575;38760;19259;429,3;90,37;477,8;0;350;300;10;6;8;4;0;1;0
28741;576;38410;18750;557,01;-203,81;1232,13;0;350;300;10;6;8;3;0;1;0
28742;576;38410;18750;543,25;-243,98;902,2;0;350;300;10;6;8;3;0;1;0
28743;576;38410;18750;574,05;-194,95;539,15;0;350;300;10;6;8;3;0;1;0
28744;576;38410;18750;1000,58;-163,65;346,18;0;350;300;10;6;8;3;0;1;0
28745;576;38410;18750;918,73;-236,06;704,61;0;350;300;10;6;8;3;0;1;0
28746;576;38410;18750;981,2;-190,65;1072,73;0;350;300;10;6;8;3;0;1;0
28747;576;38410;18750;1409,84;-152,57;376,38;0;350;300;10;6;8;3;0;1;0
28748;576;38410;18750;1364,71;-215,01;632,34;0;350;300;10;6;8;3;0;1;0
28749;576;38410;18750;1334,44;-207,99;811,37;0;350;300;10;6;8;3;0;1;0
28750;576;38410;18750;1801,37;-187,87;649,82;0;350;300;10;6;8;4;0;1;0
28751;576;38410;18751;151,35;-173,18;690,44;0;350;300;10;6;8;4;0;1;0
28752;576;38420;18751;485,3;-167,19;700,95;0;350;300;10;6;8;4;0;1;0
28753;576;38420;18751;1048,87;-73,17;1366,13;0;350;300;10;6;8;4;0;1;0
28754;576;38420;18751;1419,22;-78,98;1414,31;0;350;300;10;6;8;4;0;1;0
28755;576;38420;18751;911,88;-142,63;964,16;0;350;300;10;6;8;4;0;1;0
28756;576;38420;18751;902,25;-146,01;598,73;0;350;300;10;6;8;4;0;1;0
28757;576;38420;18751;1370,58;-123,49;1088,01;0;350;300;10;6;8;4;0;1;0
28758;576;38420;18751;1479,84;-137,66;593,89;0;350;300;10;6;8;4;0;1;0
28759;576;38420;18751;1886,33;-80,11;1167,7;0;350;300;10;6;8;4;0;1;0
28760;576;38420;18751;1870,52;-155,15;683,42;0;350;300;10;6;8;4;0;1;0
28761;576;38420;18752;434,54;-120,51;836,75;0;350;300;10;6;8;4;0;1;0
