ID;Lvl;CharGender;MaxHP;MaxMP;ResistFrozen;ResistFrostbite;ResistBurn;ResistEShock;ResistPoison;ResistZombie;ResistSleep;ResistRoot;ResistSlow;ResistFear;ResistMyopia;ResistBlood;ResistStone;ResistDark;ResistStun;ResistDisea;ResistChaos;ResistCsePD;ResistCseMD;ResistCseSTR;ResistCseINT;ResistCseHP;ResistCseMP;Resist24;ResistBomb;Resist26;Resist27;Resist28;Resist29;Resist30;Resist31;Resist32;InventorySize;CanStore_TID1;CanStore_TID2;CanStore_TID3;CanStore_TID4;CanBeVehicle;CanControl;DamagePortion;MaxPassenger;AssocTactics;PD;MD;PAR;MAR;ER;BR;HR;CHR;ExpToGive;CreepType;Knockdown;KO_RecoverTime;DefaultSkill_1;DefaultSkill_2;DefaultSkill_3;DefaultSkill_4;DefaultSkill_5;DefaultSkill_6;DefaultSkill_7;DefaultSkill_8;DefaultSkill_9;DefaultSkill_10;TextureType;Except_1;Except_2;Except_3;Except_4;Except_5;Except_6;Except_7;Except_8;Except_9;Except_10;Link
8239;95;0;97980;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;861;2051;95;95;172;0;172;2;32220;336860180;3;3000;19284;19424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8240;96;0;100949;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;887;2112;96;96;173;0;173;2;33188;336860180;3;3000;19285;19425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8241;97;0;103998;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;914;2175;97;97;174;0;174;2;34184;336860180;3;3000;19286;19426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8242;98;0;107128;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;941;2240;98;98;175;0;175;2;35208;336860180;3;3000;19287;19427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8243;99;0;110342;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;969;2307;99;99;176;0;176;2;36264;336860180;3;3000;19288;19428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8244;100;0;113642;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;997;2375;100;100;177;0;177;2;37352;336860180;3;3000;19289;19429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8245;101;0;117029;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1027;2445;101;101;178;0;178;2;38476;336860180;3;3000;19290;19430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8246;102;0;120506;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1057;2517;102;102;179;0;179;2;39628;336860180;3;3000;19291;19431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8247;103;0;124076;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1088;2591;103;103;180;0;180;2;40816;336860180;3;3000;19292;19432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8248;104;0;127740;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1120;2667;104;104;181;0;181;2;42044;336860180;3;3000;19293;19433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8249;105;0;131502;0;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1153;2745;105;105;182;0;182;2;43304;336860180;3;3000;19294;19434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8250;106;0;135362;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1186;2825;106;106;183;0;183;2;44604;336860180;3;3000;19295;19435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8251;107;0;139325;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1221;2907;107;107;184;0;184;2;45940;336860180;3;3000;19296;19436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8252;108;0;143391;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1256;2991;108;108;185;0;185;2;47320;336860180;3;3000;19297;19437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8253;109;0;147565;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1292;3077;109;109;186;0;186;2;48740;336860180;3;3000;19298;19438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8254;110;0;151848;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1330;3166;110;110;187;0;187;2;50200;336860180;3;3000;19299;19439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8255;111;0;156244;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1368;3256;111;111;188;0;188;2;51708;336860180;3;3000;19300;19440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8256;112;0;160755;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1407;3350;112;112;189;0;189;2;53256;336860180;3;3000;19301;19441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8257;113;0;165383;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1447;3445;113;113;190;0;190;2;54856;336860180;3;3000;19302;19442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8258;114;0;170133;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1488;3544;114;114;191;0;191;2;56500;336860180;3;3000;19303;19443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8259;115;0;175006;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1531;3644;115;115;192;0;192;2;58196;336860180;3;3000;19304;19444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8260;116;0;180006;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1574;3748;116;116;193;0;193;2;59940;336860180;3;3000;19305;19445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8261;117;0;185136;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1619;3854;117;117;194;0;194;2;61740;336860180;3;3000;19306;19446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8262;118;0;190400;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1664;3963;118;118;195;0;195;2;63592;336860180;3;3000;19307;19447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8263;119;0;195800;0;91;91;91;91;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1711;4074;119;119;196;0;196;2;65500;336860180;3;3000;19308;19448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8264;120;0;201339;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1759;4189;120;120;197;0;197;2;67464;336860180;3;3000;19309;19449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8265;121;0;207022;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1809;4306;121;121;198;0;198;2;69488;336860180;3;3000;19310;19450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8266;122;0;212852;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1859;4427;122;122;199;0;199;2;71572;336860180;3;3000;19311;19451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8267;123;0;218832;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1911;4550;123;123;200;0;200;2;73720;336860180;3;3000;19312;19452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8268;124;0;224966;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1964;4677;124;124;201;0;201;2;75932;336860180;3;3000;19313;19453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8269;125;0;231258;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019;4807;125;125;202;0;202;2;78212;336860180;3;3000;19314;19454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8270;126;0;237712;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2075;4940;126;126;203;0;203;2;80556;336860180;3;3000;19315;19455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8271;127;0;244332;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2132;5077;127;127;204;0;204;2;82972;336860180;3;3000;19316;19456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8272;128;0;251121;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2191;5217;128;128;205;0;205;2;85464;336860180;3;3000;19317;19457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8273;129;0;258084;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2251;5361;129;129;206;0;206;2;88028;336860180;3;3000;19318;19458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8274;130;0;265224;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2313;5508;130;130;207;0;207;2;90668;336860180;3;3000;19319;19459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8275;131;0;272548;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2377;5659;131;131;208;0;208;2;93388;336860180;3;3000;19320;19460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8276;132;0;280058;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2442;5814;132;132;209;0;209;2;96188;336860180;3;3000;19321;19461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8277;133;0;287760;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2509;5973;133;133;210;0;210;2;99076;336860180;3;3000;19322;19462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8278;134;0;295657;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2577;6136;134;134;211;0;211;2;102048;336860180;3;3000;19323;19463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8279;135;0;303756;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2647;6303;135;135;212;0;212;2;105108;336860180;3;3000;19324;19464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8280;136;0;312060;0;92;92;92;92;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2719;6475;136;136;213;0;213;2;108260;336860180;3;3000;19325;19465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8281;137;0;320575;0;93;93;93;93;93;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2793;6650;137;137;214;0;214;2;111508;336860180;3;3000;19326;19466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8282;138;0;329305;0;93;93;93;93;93;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2869;6830;138;138;215;0;215;2;114856;336860180;3;3000;19327;19467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8283;139;0;338257;0;93;93;93;93;93;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2946;7015;139;139;216;0;216;2;118300;336860180;3;3000;19328;19468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8284;140;0;347435;0;93;93;93;93;93;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3026;7204;140;140;217;0;217;2;121848;336860180;3;3000;19329;19469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8285;1;0;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;19;1;1;27;0;27;2;96;336860180;3;3000;19470;19610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8286;2;0;408;0;4;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;23;2;2;29;0;29;2;188;336860180;3;3000;19471;19611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8287;3;0;486;0;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;27;3;3;31;0;31;2;284;336860180;3;3000;19472;19612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8288;4;0;566;0;8;8;8;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;32;4;4;33;0;33;2;376;336860180;3;3000;19473;19613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8289;5;0;649;0;10;10;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;38;5;5;35;0;35;2;472;336860180;3;3000;19474;19614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8290;6;0;736;0;12;12;12;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;44;6;6;37;0;37;2;564;336860180;3;3000;19475;19615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8291;7;0;826;0;14;14;14;14;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;51;7;7;39;0;39;2;660;336860180;3;3000;19476;19616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8292;8;0;919;0;16;16;16;16;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;58;8;8;41;0;41;2;752;336860180;3;3000;19477;19617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8293;9;0;1015;0;18;18;18;18;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;66;9;9;43;0;43;2;848;336860180;3;3000;19478;19618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8294;10;0;1115;0;20;20;20;20;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;71;10;10;45;0;45;2;940;336860180;3;3000;19479;19619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8295;11;0;1219;0;22;22;22;22;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;76;11;11;47;0;47;2;1036;336860180;3;3000;19480;19620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8296;12;0;1326;0;24;24;24;24;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;81;12;12;49;0;49;2;1128;336860180;3;3000;19481;19621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8297;13;0;1437;0;26;26;26;26;26;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;87;13;13;51;0;51;2;1224;336860180;3;3000;19482;19622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8298;14;0;1552;0;28;28;28;28;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;93;14;14;53;0;53;2;1316;336860180;3;3000;19483;19623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8299;15;0;1671;0;30;30;30;30;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;99;15;15;55;0;55;2;1412;336860180;3;3000;19484;19624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8300;16;0;1794;0;32;32;32;32;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;105;16;16;57;0;57;2;1504;336860180;3;3000;19485;19625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8301;17;0;1922;0;34;34;34;34;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;111;17;17;59;0;59;2;1600;336860180;3;3000;19486;19626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8302;18;0;2054;0;36;36;36;36;36;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;118;18;18;61;0;61;2;1692;336860180;3;3000;19487;19627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8303;19;0;2190;0;38;38;38;38;38;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;125;19;19;63;0;63;2;1788;336860180;3;3000;19488;19628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8304;20;0;2331;0;40;40;40;40;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;132;20;20;65;0;65;2;1880;336860180;3;3000;19489;19629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8305;21;0;2477;0;42;42;42;42;42;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;139;21;21;67;0;67;2;1992;336860180;3;3000;19490;19630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8306;22;0;2627;0;44;44;44;44;44;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;147;22;22;69;0;69;2;2112;336860180;3;3000;19491;19631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8307;23;0;2783;0;46;46;46;46;46;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;154;23;23;71;0;71;2;2240;336860180;3;3000;19492;19632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8308;24;0;2944;0;48;48;48;48;48;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;162;24;24;73;0;73;2;2372;336860180;3;3000;19493;19633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8309;25;0;3110;0;50;50;50;50;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;171;25;25;75;0;75;2;2516;336860180;3;3000;19494;19634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8310;26;0;3281;0;52;52;52;52;52;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;179;26;26;77;0;77;2;2668;336860180;3;3000;19495;19635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8311;27;0;3458;0;54;54;54;54;54;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;188;27;27;79;0;79;2;2828;336860180;3;3000;19496;19636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8312;28;0;3641;0;56;56;56;56;56;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;197;28;28;81;0;81;2;2996;336860180;3;3000;19497;19637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8313;29;0;3830;0;58;58;58;58;58;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;206;29;29;83;0;83;2;3176;336860180;3;3000;19498;19638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8314;30;0;4025;0;60;60;60;60;60;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;216;30;30;85;0;85;2;3368;336860180;3;3000;19499;19639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8315;31;0;4227;0;62;62;62;62;62;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;226;31;31;87;0;87;2;3536;336860180;3;3000;19500;19640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8316;32;0;4434;0;64;64;64;64;64;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;236;32;32;89;0;89;2;3712;336860180;3;3000;19501;19641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
