"wRegionID";"X";"Z";"ContinentName";"AreaName";"IsBattleField";"Climate";"MaxCapacity";"AssocObjID";"AssocServer";"AssocFile256";"LinkedRegion_1";"LinkedRegion_2";"LinkedRegion_3";"LinkedRegion_4";"LinkedRegion_5";"LinkedRegion_6";"LinkedRegion_7";"LinkedRegion_8";"LinkedRegion_9";"LinkedRegion_10"
"25959";"103";"101";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"25958";"26214";"26215";"26216";"25960";"25704";"25703";"25702";"0";"0"
"25960";"104";"101";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"25959";"26215";"26216";"26217";"25961";"0";"25704";"25703";"0";"0"
"25961";"105";"101";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"25960";"26216";"26217";"26218";"25962";"0";"0";"25704";"0";"0"
"25962";"106";"101";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"25961";"26217";"26218";"26219";"25963";"0";"0";"0";"0";"0"
"25963";"107";"101";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"25962";"26218";"26219";"26220";"0";"0";"0";"0";"0";"0"
"25972";"116";"101";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"0";"26227";"26228";"26229";"25973";"0";"0";"0";"0";"0"
"25973";"117";"101";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"25972";"26228";"26229";"26230";"25974";"0";"0";"0";"0";"0"
"25974";"118";"101";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"25973";"26229";"26230";"26231";"25975";"0";"0";"0";"0";"0"
"25975";"119";"101";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"25974";"26230";"26231";"26232";"0";"0";"0";"0";"0";"0"
"25981";"125";"101";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"0";"0";"26237";"26238";"25982";"25726";"25725";"0";"0";"0"
"25982";"126";"101";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"25981";"26237";"26238";"26239";"25983";"25727";"25726";"25725";"0";"0"
"25983";"127";"101";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"25982";"26238";"26239";"26240";"25984";"25728";"25727";"25726";"0";"0"
"25984";"128";"101";"Hotan";"???? ?";"1";"3001";"-1";"0";"0";"xxx";"25983";"26239";"26240";"26241";"25985";"25729";"25728";"25727";"0";"0"
"25985";"129";"101";"Hotan";"???? ?";"1";"3001";"-1";"0";"0";"xxx";"25984";"26240";"26241";"26242";"25986";"25730";"25729";"25728";"0";"0"
"25986";"130";"101";"Hotan";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"25985";"26241";"26242";"26243";"25987";"25731";"25730";"25729";"0";"0"
"25987";"131";"101";"Hotan";"???? ?";"1";"3001";"-1";"0";"0";"xxx";"25986";"26242";"26243";"26244";"25988";"25732";"25731";"25730";"0";"0"
"25988";"132";"101";"Hotan";"???? ?";"1";"3001";"-1";"0";"0";"xxx";"25987";"26243";"26244";"26245";"25989";"25733";"25732";"25731";"0";"0"
"25989";"133";"101";"Hotan";"???? ?";"1";"3001";"-1";"0";"0";"xxx";"25988";"26244";"26245";"26246";"25990";"25734";"25733";"25732";"0";"0"
"25990";"134";"101";"Hotan";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"25989";"26245";"26246";"26247";"25991";"25735";"25734";"25733";"0";"0"
"25991";"135";"101";"Hotan";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"25990";"26246";"26247";"26248";"25992";"25736";"25735";"25734";"0";"0"
"25992";"136";"101";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"25991";"26247";"26248";"26249";"25993";"25737";"25736";"25735";"0";"0"
"25993";"137";"101";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"25992";"26248";"26249";"26250";"25994";"25738";"25737";"25736";"0";"0"
"25994";"138";"101";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"25993";"26249";"26250";"0";"25995";"25739";"25738";"25737";"0";"0"
"25995";"139";"101";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"25994";"26250";"0";"0";"0";"0";"25739";"25738";"0";"0"
"25997";"141";"101";"Hotan";"?";"1";"2001";"-1";"0";"0";"xxx";"0";"0";"0";"0";"0";"0";"25741";"0";"0";"0"
"26004";"148";"101";"Donwhang";"????";"1";"1005";"-1";"0";"0";"xxx";"0";"0";"26260";"26261";"26005";"25749";"25748";"25747";"0";"0"
"26005";"149";"101";"Donwhang";"????";"1";"1005";"-1";"0";"0";"xxx";"26004";"26260";"26261";"26262";"26006";"25750";"25749";"25748";"0";"0"
"26006";"150";"101";"Donwhang";"????";"1";"1005";"-1";"0";"0";"xxx";"26005";"26261";"26262";"26263";"26007";"25751";"25750";"25749";"0";"0"
"26007";"151";"101";"Donwhang";"????";"1";"1005";"-1";"0";"0";"xxx";"26006";"26262";"26263";"26264";"26008";"25752";"25751";"25750";"0";"0"
"26008";"152";"101";"Donwhang";"?? ????";"1";"1005";"-1";"0";"0";"xxx";"26007";"26263";"26264";"26265";"26009";"25753";"25752";"25751";"0";"0"
"26009";"153";"101";"Donwhang";"?? ????";"1";"1005";"-1";"0";"0";"xxx";"26008";"26264";"26265";"26266";"26010";"25754";"25753";"25752";"0";"0"
"26010";"154";"101";"Donwhang";"?? ????";"1";"1005";"-1";"0";"0";"xxx";"26009";"26265";"26266";"26267";"26011";"25755";"25754";"25753";"0";"0"
"26011";"155";"101";"Donwhang";"?? ????";"1";"1005";"-1";"0";"0";"xxx";"26010";"26266";"26267";"26268";"26012";"25756";"25755";"25754";"0";"0"
"26012";"156";"101";"Donwhang";"?? ????";"1";"1005";"-1";"0";"0";"xxx";"26011";"26267";"26268";"26269";"26013";"25757";"25756";"25755";"0";"0"
"26013";"157";"101";"Donwhang";"???";"1";"1005";"-1";"0";"0";"xxx";"26012";"26268";"26269";"26270";"26014";"25758";"25757";"25756";"0";"0"
"26014";"158";"101";"Donwhang";"???";"1";"1005";"-1";"0";"0";"xxx";"26013";"26269";"26270";"26271";"26015";"25759";"25758";"25757";"0";"0"
"26015";"159";"101";"Donwhang";"???";"1";"1005";"-1";"0";"0";"xxx";"26014";"26270";"26271";"26272";"26016";"25760";"25759";"25758";"0";"0"
"26016";"160";"101";"Donwhang";"???";"1";"1005";"-1";"0";"0";"xxx";"26015";"26271";"26272";"26273";"26017";"25761";"25760";"25759";"0";"0"
"26017";"161";"101";"Donwhang";"???";"1";"1005";"-1";"0";"0";"xxx";"26016";"26272";"26273";"0";"0";"0";"25761";"25760";"0";"0"
"26021";"165";"101";"Jangan";"???";"1";"1001";"-1";"0";"0";"xxx";"0";"0";"0";"0";"26022";"25766";"25765";"0";"0";"0"
"26022";"166";"101";"Jangan";"???";"1";"1001";"-1";"0";"0";"xxx";"26021";"0";"0";"0";"26023";"25767";"25766";"25765";"0";"0"
"26023";"167";"101";"Jangan";"???";"1";"1001";"-1";"0";"0";"xxx";"26022";"0";"0";"0";"26024";"25768";"25767";"25766";"0";"0"
"26024";"168";"101";"Jangan";"???";"1";"1001";"-1";"0";"0";"xxx";"26023";"0";"0";"0";"26025";"25769";"25768";"25767";"0";"0"
"26025";"169";"101";"Jangan";"???";"1";"1001";"-1";"0";"0";"xxx";"26024";"0";"0";"0";"0";"25770";"25769";"25768";"0";"0"
"26027";"171";"101";"Jangan";"???? ??";"1";"1001";"-1";"0";"0";"xxx";"0";"0";"0";"26284";"26028";"25772";"25771";"25770";"0";"0"
"26028";"172";"101";"Jangan";"???? ??";"1";"1001";"-1";"0";"0";"xxx";"26027";"0";"26284";"0";"26029";"25773";"25772";"25771";"0";"0"
"26029";"173";"101";"Jangan";"???? ??";"1";"1001";"-1";"0";"0";"xxx";"26028";"26284";"0";"0";"0";"25774";"25773";"25772";"0";"0"
"26044";"188";"101";"Roc";"Roc_Top";"1";"3002";"-1";"0";"0";"xxx";"0";"0";"26300";"26301";"26045";"25789";"25788";"0";"0";"0"
"26045";"189";"101";"Roc";"Roc_Top";"1";"3002";"-1";"0";"0";"xxx";"26044";"26300";"26301";"26302";"26046";"25790";"25789";"25788";"0";"0"
"26046";"190";"101";"Roc";"Roc_Top";"1";"3002";"-1";"0";"0";"xxx";"26045";"26301";"26302";"0";"0";"0";"25790";"25789";"0";"0"
"26180";"68";"102";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"0";"0";"26436";"26437";"26181";"25925";"25924";"0";"0";"0"
"26181";"69";"102";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26180";"26436";"26437";"26438";"26182";"25926";"25925";"25924";"0";"0"
"26182";"70";"102";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26181";"26437";"26438";"26439";"26183";"25927";"25926";"25925";"0";"0"
"26183";"71";"102";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26182";"26438";"26439";"26440";"26184";"25928";"25927";"25926";"0";"0"
"26184";"72";"102";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26183";"26439";"26440";"26441";"26185";"25929";"25928";"25927";"0";"0"
"26185";"73";"102";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26184";"26440";"26441";"26442";"26186";"25930";"25929";"25928";"0";"0"
"26186";"74";"102";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26185";"26441";"26442";"26443";"26187";"25931";"25930";"25929";"0";"0"
"26187";"75";"102";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26186";"26442";"26443";"26444";"26188";"25932";"25931";"25930";"0";"0"
"26188";"76";"102";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26187";"26443";"26444";"26445";"26189";"25933";"25932";"25931";"0";"0"
"26189";"77";"102";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26188";"26444";"26445";"26446";"0";"0";"25933";"25932";"0";"0"
"26200";"88";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"0";"0";"0";"26457";"26201";"25945";"0";"0";"0";"0"
"26201";"89";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26200";"0";"26457";"26458";"26202";"25946";"25945";"0";"0";"0"
"26202";"90";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26201";"26457";"26458";"26459";"26203";"25947";"25946";"25945";"0";"0"
"26203";"91";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26202";"26458";"26459";"26460";"26204";"25948";"25947";"25946";"0";"0"
"26204";"92";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26203";"26459";"26460";"26461";"26205";"25949";"25948";"25947";"0";"0"
"26205";"93";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26204";"26460";"26461";"26462";"26206";"25950";"25949";"25948";"0";"0"
"26206";"94";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26205";"26461";"26462";"26463";"26207";"25951";"25950";"25949";"0";"0"
"26207";"95";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26206";"26462";"26463";"26464";"26208";"25952";"25951";"25950";"0";"0"
"26208";"96";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26207";"26463";"26464";"26465";"26209";"25953";"25952";"25951";"0";"0"
"26209";"97";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26208";"26464";"26465";"26466";"26210";"25954";"25953";"25952";"0";"0"
"26210";"98";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26209";"26465";"26466";"26467";"26211";"25955";"25954";"25953";"0";"0"
"26211";"99";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26210";"26466";"26467";"26468";"26212";"25956";"25955";"25954";"0";"0"
"26212";"100";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26211";"26467";"26468";"26469";"26213";"25957";"25956";"25955";"0";"0"
"26213";"101";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26212";"26468";"26469";"26470";"26214";"25958";"25957";"25956";"0";"0"
"26214";"102";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26213";"26469";"26470";"26471";"26215";"25959";"25958";"25957";"0";"0"
"26215";"103";"102";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26214";"26470";"26471";"26472";"26216";"25960";"25959";"25958";"0";"0"
"26216";"104";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26215";"26471";"26472";"26473";"26217";"25961";"25960";"25959";"0";"0"
"26217";"105";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26216";"26472";"26473";"26474";"26218";"25962";"25961";"25960";"0";"0"
"26218";"106";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26217";"26473";"26474";"26475";"26219";"25963";"25962";"25961";"0";"0"
"26219";"107";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26218";"26474";"26475";"26476";"26220";"0";"25963";"25962";"0";"0"
"26220";"108";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26219";"26475";"26476";"26477";"26221";"0";"0";"25963";"0";"0"
"26221";"109";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26220";"26476";"26477";"26478";"26222";"0";"0";"0";"0";"0"
"26222";"110";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26221";"26477";"26478";"26479";"26223";"0";"0";"0";"0";"0"
"26223";"111";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26222";"26478";"26479";"26480";"26224";"0";"0";"0";"0";"0"
"26224";"112";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26223";"26479";"26480";"26481";"26225";"0";"0";"0";"0";"0"
"26225";"113";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26224";"26480";"26481";"26482";"26226";"0";"0";"0";"0";"0"
"26226";"114";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26225";"26481";"26482";"26483";"26227";"0";"0";"0";"0";"0"
"26227";"115";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26226";"26482";"26483";"26484";"26228";"25972";"0";"0";"0";"0"
"26228";"116";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26227";"26483";"26484";"26485";"26229";"25973";"25972";"0";"0";"0"
"26229";"117";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26228";"26484";"26485";"26486";"26230";"25974";"25973";"25972";"0";"0"
"26230";"118";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26229";"26485";"26486";"26487";"26231";"25975";"25974";"25973";"0";"0"
"26231";"119";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26230";"26486";"26487";"26488";"26232";"0";"25975";"25974";"0";"0"
"26232";"120";"102";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26231";"26487";"26488";"0";"0";"0";"0";"25975";"0";"0"
"26237";"125";"102";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"0";"0";"0";"26494";"26238";"25982";"25981";"0";"0";"0"
"26238";"126";"102";"Hotan";"?? ??";"1";"3001";"-1";"0";"0";"xxx";"26237";"0";"26494";"26495";"26239";"25983";"25982";"25981";"0";"0"
"26239";"127";"102";"Hotan";"?? ??";"1";"3001";"-1";"0";"0";"xxx";"26238";"26494";"26495";"26496";"26240";"25984";"25983";"25982";"0";"0"
"26240";"128";"102";"Hotan";"?? ??";"1";"3001";"-1";"0";"0";"xxx";"26239";"26495";"26496";"26497";"26241";"25985";"25984";"25983";"0";"0"
"26241";"129";"102";"Hotan";"?? ??";"1";"3001";"-1";"0";"0";"xxx";"26240";"26496";"26497";"26498";"26242";"25986";"25985";"25984";"0";"0"
"26242";"130";"102";"Hotan";"???? ?";"1";"3001";"-1";"0";"0";"xxx";"26241";"26497";"26498";"26499";"26243";"25987";"25986";"25985";"0";"0"
"26243";"131";"102";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"26242";"26498";"26499";"26500";"26244";"25988";"25987";"25986";"0";"0"
"26244";"132";"102";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"26243";"26499";"26500";"26501";"26245";"25989";"25988";"25987";"0";"0"
"26245";"133";"102";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"26244";"26500";"26501";"26502";"26246";"25990";"25989";"25988";"0";"0"
"26246";"134";"102";"Hotan";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"26245";"26501";"26502";"26503";"26247";"25991";"25990";"25989";"0";"0"
"26247";"135";"102";"Hotan";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"26246";"26502";"26503";"26504";"26248";"25992";"25991";"25990";"0";"0"
"26248";"136";"102";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"26247";"26503";"26504";"26505";"26249";"25993";"25992";"25991";"0";"0"
"26249";"137";"102";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"26248";"26504";"26505";"26506";"26250";"25994";"25993";"25992";"0";"0"
"26250";"138";"102";"Hotan";"????? ??";"1";"3001";"-1";"0";"0";"xxx";"26249";"26505";"26506";"26507";"0";"25995";"25994";"25993";"0";"0"
"26260";"148";"102";"Donwhang";"????";"1";"1005";"-1";"0";"0";"xxx";"0";"0";"26516";"26517";"26261";"26005";"26004";"0";"0";"0"
"26261";"149";"102";"Donwhang";"????";"1";"1005";"-1";"0";"0";"xxx";"26260";"26516";"26517";"26518";"26262";"26006";"26005";"26004";"0";"0"
"26262";"150";"102";"Donwhang";"????";"1";"1005";"-1";"0";"0";"xxx";"26261";"26517";"26518";"26519";"26263";"26007";"26006";"26005";"0";"0"
"26263";"151";"102";"Donwhang";"????";"1";"1005";"-1";"0";"0";"xxx";"26262";"26518";"26519";"26520";"26264";"26008";"26007";"26006";"0";"0"
"26264";"152";"102";"Donwhang";"Town_Dunhwang";"0";"1005";"-1";"0";"0";"xxx";"26263";"26519";"26520";"26521";"26265";"26009";"26008";"26007";"0";"0"
"26265";"153";"102";"Donwhang";"Town_Dunhwang";"0";"1005";"-1";"0";"0";"xxx";"26264";"26520";"26521";"26522";"26266";"26010";"26009";"26008";"0";"0"
"26266";"154";"102";"Donwhang";"?? ????";"1";"1005";"-1";"0";"0";"xxx";"26265";"26521";"26522";"26523";"26267";"26011";"26010";"26009";"0";"0"
"26267";"155";"102";"Donwhang";"?? ????";"1";"1005";"-1";"0";"0";"xxx";"26266";"26522";"26523";"26524";"26268";"26012";"26011";"26010";"0";"0"
"26268";"156";"102";"Donwhang";"?? ????";"1";"1005";"-1";"0";"0";"xxx";"26267";"26523";"26524";"26525";"26269";"26013";"26012";"26011";"0";"0"
"26269";"157";"102";"Donwhang";"?? ??";"1";"1005";"-1";"0";"0";"xxx";"26268";"26524";"26525";"26526";"26270";"26014";"26013";"26012";"0";"0"
"26270";"158";"102";"Donwhang";"?? ??";"1";"1005";"-1";"0";"0";"xxx";"26269";"26525";"26526";"26527";"26271";"26015";"26014";"26013";"0";"0"
"26271";"159";"102";"Donwhang";"?? ??";"1";"1005";"-1";"0";"0";"xxx";"26270";"26526";"26527";"26528";"26272";"26016";"26015";"26014";"0";"0"
"26272";"160";"102";"Donwhang";"???";"1";"1005";"-1";"0";"0";"xxx";"26271";"26527";"26528";"26529";"26273";"26017";"26016";"26015";"0";"0"
"26273";"161";"102";"Donwhang";"???";"1";"1005";"-1";"0";"0";"xxx";"26272";"26528";"26529";"0";"0";"0";"26017";"26016";"0";"0"
"26284";"172";"102";"Jangan";"???? ??";"1";"1001";"-1";"0";"0";"xxx";"0";"0";"0";"0";"0";"26029";"26028";"26027";"0";"0"
"26300";"188";"102";"Roc";"Roc_Top";"1";"3002";"-1";"0";"0";"xxx";"0";"0";"0";"0";"26301";"26045";"26044";"0";"0";"0"
"26301";"189";"102";"Roc";"Roc_Top";"1";"3002";"-1";"0";"0";"xxx";"26300";"0";"0";"0";"26302";"26046";"26045";"26044";"0";"0"
"26302";"190";"102";"Roc";"Roc_Top";"1";"3002";"-1";"0";"0";"xxx";"26301";"0";"0";"0";"0";"0";"26046";"26045";"0";"0"
"26436";"68";"103";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"0";"0";"26692";"26693";"26437";"26181";"26180";"0";"0";"0"
"26437";"69";"103";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26436";"26692";"26693";"26694";"26438";"26182";"26181";"26180";"0";"0"
"26438";"70";"103";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26437";"26693";"26694";"26695";"26439";"26183";"26182";"26181";"0";"0"
"26439";"71";"103";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26438";"26694";"26695";"26696";"26440";"26184";"26183";"26182";"0";"0"
"26440";"72";"103";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26439";"26695";"26696";"26697";"26441";"26185";"26184";"26183";"0";"0"
"26441";"73";"103";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26440";"26696";"26697";"26698";"26442";"26186";"26185";"26184";"0";"0"
"26442";"74";"103";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26441";"26697";"26698";"26699";"26443";"26187";"26186";"26185";"0";"0"
"26443";"75";"103";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26442";"26698";"26699";"26700";"26444";"26188";"26187";"26186";"0";"0"
"26444";"76";"103";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"26443";"26699";"26700";"26701";"26445";"26189";"26188";"26187";"0";"0"
"26445";"77";"103";"Eu";"Eu";"0";"3003";"-1";"0";"0";"xxx";"26444";"26700";"26701";"26702";"26446";"0";"26189";"26188";"0";"0"
"26446";"78";"103";"Eu";"Town_Cons";"0";"3003";"-1";"0";"0";"xxx";"26445";"26701";"26702";"26703";"26447";"0";"0";"26189";"0";"0"
"26447";"79";"103";"Eu";"Town_Cons";"0";"3003";"-1";"0";"0";"xxx";"26446";"26702";"26703";"26704";"26448";"0";"0";"0";"0";"0"
"26448";"80";"103";"Eu";"Town_Cons";"0";"3003";"-1";"0";"0";"xxx";"26447";"26703";"26704";"0";"0";"0";"0";"0";"0";"0"
"26457";"89";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"0";"26712";"26713";"26714";"26458";"26202";"26201";"26200";"0";"0"
"26458";"90";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26457";"26713";"26714";"26715";"26459";"26203";"26202";"26201";"0";"0"
"26459";"91";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26458";"26714";"26715";"26716";"26460";"26204";"26203";"26202";"0";"0"
"26460";"92";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26459";"26715";"26716";"26717";"26461";"26205";"26204";"26203";"0";"0"
"26461";"93";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26460";"26716";"26717";"26718";"26462";"26206";"26205";"26204";"0";"0"
"26462";"94";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26461";"26717";"26718";"26719";"26463";"26207";"26206";"26205";"0";"0"
"26463";"95";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26462";"26718";"26719";"26720";"26464";"26208";"26207";"26206";"0";"0"
"26464";"96";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26463";"26719";"26720";"26721";"26465";"26209";"26208";"26207";"0";"0"
"26465";"97";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26464";"26720";"26721";"26722";"26466";"26210";"26209";"26208";"0";"0"
"26466";"98";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26465";"26721";"26722";"26723";"26467";"26211";"26210";"26209";"0";"0"
"26467";"99";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26466";"26722";"26723";"26724";"26468";"26212";"26211";"26210";"0";"0"
"26468";"100";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26467";"26723";"26724";"26725";"26469";"26213";"26212";"26211";"0";"0"
"26469";"101";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26468";"26724";"26725";"26726";"26470";"26214";"26213";"26212";"0";"0"
"26470";"102";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26469";"26725";"26726";"26727";"26471";"26215";"26214";"26213";"0";"0"
"26471";"103";"103";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"26470";"26726";"26727";"26728";"26472";"26216";"26215";"26214";"0";"0"
"26472";"104";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26471";"26727";"26728";"26729";"26473";"26217";"26216";"26215";"0";"0"
"26473";"105";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26472";"26728";"26729";"26730";"26474";"26218";"26217";"26216";"0";"0"
"26474";"106";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26473";"26729";"26730";"26731";"26475";"26219";"26218";"26217";"0";"0"
"26475";"107";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26474";"26730";"26731";"26732";"26476";"26220";"26219";"26218";"0";"0"
"26476";"108";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26475";"26731";"26732";"26733";"26477";"26221";"26220";"26219";"0";"0"
"26477";"109";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26476";"26732";"26733";"26734";"26478";"26222";"26221";"26220";"0";"0"
"26478";"110";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26477";"26733";"26734";"26735";"26479";"26223";"26222";"26221";"0";"0"
"26479";"111";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26478";"26734";"26735";"26736";"26480";"26224";"26223";"26222";"0";"0"
"26480";"112";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26479";"26735";"26736";"26737";"26481";"26225";"26224";"26223";"0";"0"
"26481";"113";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26480";"26736";"26737";"26738";"26482";"26226";"26225";"26224";"0";"0"
"26482";"114";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26481";"26737";"26738";"26739";"26483";"26227";"26226";"26225";"0";"0"
"26483";"115";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26482";"26738";"26739";"26740";"26484";"26228";"26227";"26226";"0";"0"
"26484";"116";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26483";"26739";"26740";"26741";"26485";"26229";"26228";"26227";"0";"0"
"26485";"117";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26484";"26740";"26741";"26742";"26486";"26230";"26229";"26228";"0";"0"
"26486";"118";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26485";"26741";"26742";"26743";"26487";"26231";"26230";"26229";"0";"0"
"26487";"119";"103";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"26486";"26742";"26743";"26744";"26488";"26232";"26231";"26230";"0";"0"
